1024	Hz

N	L - Deltoid(uV)	L - Tricep(uV)	L - Bicep(uV)	L - Flex(uV)	L - Ex(uV)	R - Deltoid(uV)	R - Tricep(uV)	R - Bicep(uV)	R - Flex(uV)	R - Ex(uV)
144	3.17751896433	4.93257996889	-3.20811752037	5.08681676579	-1.60206863348	1.75929027950	-8.91586036343	-3.93551626267	6.76252063277	1.70356618632
145	12.51031530418	1.84586167751	-4.13154585671	4.14846213824	-4.86591038341	6.15154559815	-6.28488531461	-3.76038347633	9.90794909382	2.47176300334
146	21.45975893638	1.26175342156	-2.59714221299	7.32473708587	-0.06766501108	17.00580928083	-4.38827479249	-2.77625552549	6.53265874842	1.37320160791
147	23.82679133448	-0.72341855708	0.61595062413	8.62529886457	1.15030509883	24.31760979306	-5.05497419304	-3.55539810757	4.09870856155	1.79710309598
148	13.64395300664	-1.53639377042	-0.21593098039	-0.53236441618	-2.47773351983	26.05301882488	-8.32279633275	-4.69475757772	3.39618633485	1.02691601588
149	-2.62226802288	-2.25981225931	-2.48469903148	-9.96367318700	-1.31548738803	37.34312421034	-11.55280483772	-3.09865932434	-0.41395064999	-2.14139856131
150	-4.88307514098	-1.31250212979	-5.77938794985	-15.56195674302	1.94835422552	47.78144827552	-14.68330728031	-1.93243307552	-3.80814706270	1.59609811700
151	6.85916717507	-2.31553648886	-8.90491432562	-16.21771092403	5.42912183167	44.27879036664	-12.25134708377	-5.54256055385	-3.64694502690	5.11467881238
152	27.38007398632	-0.02487684162	-9.07805712164	-15.14601603452	9.23030392822	40.58507593029	-10.59355422074	-6.97447151318	-2.67475810903	2.32648225392
153	47.88692649089	8.76659908784	-11.27020439118	-14.70022328910	5.10074778908	21.75629149722	-4.14945713341	-2.51853159455	-4.29274789251	1.11647267213
154	42.84376731992	14.17681437490	-3.22403880674	-10.99158392529	1.48664005735	-1.12841356872	10.88809570025	5.14453084929	-5.66992975383	-2.82600910219
155	18.99160360876	7.02323009471	5.34354570157	-7.24314148193	-1.35131007781	-9.15666774009	16.25751400358	9.86814601427	-3.90367396268	-4.04596945386
156	-5.24652603609	0.14229553380	4.05890548199	-8.17055007168	-2.98721113799	-4.78033370781	7.15656981117	5.79630395864	2.38220634710	-0.92939878463
157	-4.22732177823	0.89059090480	-0.46071910482	-11.16174119032	-3.99820614025	-8.71485497532	5.99233382543	0.13134972613	5.43310235782	-1.97422614540
158	-11.66213865936	0.41096542584	-6.33264890098	-22.48766967468	-6.17144713793	-15.08531696552	6.80232371233	-0.64679786078	1.52743813207	-0.74033483862
159	-7.77637651888	4.50569349533	-7.04114109866	-28.81832858533	-9.44523924861	-4.77436373683	5.35747672487	1.39807853264	1.36026571616	-1.99611781188
160	6.12903165056	6.81525974046	-4.74351615925	-26.81425122126	-12.80659802522	-26.35154137605	4.13552611011	-0.98412788265	1.65779272666	-0.63087671078
161	17.81393300630	6.96153548505	-0.78610823010	-20.44478313522	-12.68121881557	-58.49839280658	4.70271808453	-0.81297521333	0.83984219657	-1.32543815792
162	18.98737487931	4.86292485241	-2.92949678173	-13.75191761891	-12.88819417466	-55.35196935037	4.50768375841	-0.97915249770	-0.52539890453	-1.62595042667
163	7.48668564079	2.16627534966	-1.14433471872	3.92755575586	-0.71645304544	-41.59606956880	0.63883728578	-0.48957624885	0.23284724488	-1.06671895906
164	-5.81384238490	0.40101469005	3.63002874536	22.15830009143	10.76072650027	-22.65583694937	-3.06084650787	-4.76640268452	3.90068870444	-0.37613783351
165	-0.84780277157	-3.59122093372	1.89561539058	34.63851351890	10.34876577242	-0.94731012952	-4.76441269419	-8.95765343331	6.40429400778	0.42987183408
166	-1.71040732358	-4.60022540015	-0.79506386845	51.80453229512	5.90675714983	26.47691949470	-5.51668849759	-13.07327745814	5.89581165753	0.25473886022
167	-12.47722844198	-4.22508276636	-1.34533956132	35.63358723478	0.61296536589	56.63561348378	-3.06681702435	-16.73912984791	3.84994013258	-0.21891620454
168	-18.56446702266	-6.18338762539	0.33036447613	13.07924852013	-4.74053117376	52.54586042421	0.57913287101	-9.43230322048	3.68376284821	-3.06084650787
169	-37.55121784799	-6.97248097735	0.48559596135	2.60609798772	-8.48996861228	14.51414501045	5.35548673454	1.53340851217	2.45285673148	1.66774349655
